minute,hour,day,day_w,month,year,available
45,19,10,5,06,2016,3237
00,20,10,5,06,2016,3279
15,20,10,5,06,2016,3364
30,20,10,5,06,2016,3415
45,20,10,5,06,2016,3499
00,21,10,5,06,2016,3588
15,21,10,5,06,2016,3680
30,21,10,5,06,2016,3833
45,21,10,5,06,2016,4007
00,22,10,5,06,2016,4221
15,22,10,5,06,2016,4499
30,22,10,5,06,2016,4650
45,22,10,5,06,2016,4724
00,23,10,5,06,2016,4753
15,23,10,5,06,2016,4787
30,23,10,5,06,2016,4851
45,23,10,5,06,2016,4910
00,00,11,6,06,2016,4935
15,00,11,6,06,2016,4936
30,00,11,6,06,2016,4939
45,00,11,6,06,2016,4937
00,01,11,6,06,2016,4938
15,01,11,6,06,2016,4936
30,01,11,6,06,2016,4937
45,01,11,6,06,2016,4944
00,02,11,6,06,2016,4949
15,02,11,6,06,2016,4949
30,02,11,6,06,2016,4950
45,02,11,6,06,2016,4947
00,03,11,6,06,2016,4947
15,03,11,6,06,2016,4948
30,03,11,6,06,2016,4949
45,03,11,6,06,2016,4946
00,04,11,6,06,2016,4947
15,04,11,6,06,2016,4947
30,04,11,6,06,2016,4947
45,04,11,6,06,2016,4947
00,05,11,6,06,2016,4947
15,05,11,6,06,2016,4946
30,05,11,6,06,2016,4945
45,05,11,6,06,2016,4945
00,06,11,6,06,2016,4943
15,06,11,6,06,2016,4942
30,06,11,6,06,2016,4940
45,06,11,6,06,2016,4941
00,07,11,6,06,2016,4941
15,07,11,6,06,2016,4938
30,07,11,6,06,2016,4934
45,07,11,6,06,2016,4931
00,08,11,6,06,2016,4923
15,08,11,6,06,2016,4915
30,08,11,6,06,2016,4896
45,08,11,6,06,2016,4870
00,09,11,6,06,2016,4831
15,09,11,6,06,2016,4800
30,09,11,6,06,2016,4735
45,09,11,6,06,2016,4674
00,10,11,6,06,2016,4542
15,10,11,6,06,2016,4389
30,10,11,6,06,2016,4266
45,10,11,6,06,2016,4114
00,11,11,6,06,2016,3945
15,11,11,6,06,2016,3819
30,11,11,6,06,2016,3709
45,11,11,6,06,2016,3600
00,12,11,6,06,2016,3466
15,12,11,6,06,2016,3339
30,12,11,6,06,2016,3241
45,12,11,6,06,2016,3101
00,13,11,6,06,2016,2971
15,13,11,6,06,2016,2867
30,13,11,6,06,2016,2791
45,13,11,6,06,2016,2732
00,14,11,6,06,2016,2685
15,14,11,6,06,2016,2630
30,14,11,6,06,2016,2577
45,14,11,6,06,2016,2547
00,15,11,6,06,2016,2500
15,15,11,6,06,2016,2457
30,15,11,6,06,2016,2456
45,15,11,6,06,2016,2470
00,16,11,6,06,2016,2521
15,16,11,6,06,2016,2585
30,16,11,6,06,2016,2658
45,16,11,6,06,2016,2738
00,17,11,6,06,2016,2762
15,17,11,6,06,2016,2804
30,17,11,6,06,2016,2855
45,17,11,6,06,2016,2902
00,18,11,6,06,2016,2948
15,18,11,6,06,2016,3017
30,18,11,6,06,2016,3065
45,18,11,6,06,2016,3145
00,19,11,6,06,2016,3174
05,19,11,6,06,2016,3162
15,19,11,6,06,2016,3156
30,19,11,6,06,2016,3164
45,19,11,6,06,2016,3140
00,20,11,6,06,2016,3148
15,20,11,6,06,2016,3178
30,20,11,6,06,2016,3166
45,20,11,6,06,2016,3223
00,21,11,6,06,2016,3270
15,21,11,6,06,2016,3404
30,21,11,6,06,2016,3591
45,21,11,6,06,2016,3760
00,22,11,6,06,2016,3991
15,22,11,6,06,2016,4272
30,22,11,6,06,2016,4427
45,22,11,6,06,2016,4462
00,23,11,6,06,2016,4496
15,23,11,6,06,2016,4558
30,23,11,6,06,2016,4603
45,23,11,6,06,2016,4651
00,00,12,7,06,2016,4677
15,00,12,7,06,2016,4686
30,00,12,7,06,2016,4690
45,00,12,7,06,2016,4693
00,01,12,7,06,2016,4703
15,01,12,7,06,2016,4710
30,01,12,7,06,2016,4727
45,01,12,7,06,2016,4761
00,02,12,7,06,2016,4834
15,02,12,7,06,2016,4835
30,02,12,7,06,2016,4839
45,02,12,7,06,2016,4842
00,03,12,7,06,2016,4842
15,03,12,7,06,2016,4840
30,03,12,7,06,2016,4841
45,03,12,7,06,2016,4837
00,04,12,7,06,2016,4836
15,04,12,7,06,2016,4835
30,04,12,7,06,2016,4835
45,04,12,7,06,2016,4835
00,05,12,7,06,2016,4835
15,05,12,7,06,2016,4834
30,05,12,7,06,2016,4835
45,05,12,7,06,2016,4835
00,06,12,7,06,2016,4834
15,06,12,7,06,2016,4834
30,06,12,7,06,2016,4832
45,06,12,7,06,2016,4828
00,07,12,7,06,2016,4822
15,07,12,7,06,2016,4816
30,07,12,7,06,2016,4815
45,07,12,7,06,2016,4812
00,08,12,7,06,2016,4802
15,08,12,7,06,2016,4800
30,08,12,7,06,2016,4789
45,08,12,7,06,2016,4780
00,09,12,7,06,2016,4768
15,09,12,7,06,2016,4745
30,09,12,7,06,2016,4707
45,09,12,7,06,2016,4641
00,10,12,7,06,2016,4535
15,10,12,7,06,2016,4393
30,10,12,7,06,2016,4245
45,10,12,7,06,2016,4064
00,11,12,7,06,2016,3898
15,11,12,7,06,2016,3728
30,11,12,7,06,2016,3562
45,11,12,7,06,2016,3396
00,12,12,7,06,2016,3252
15,12,12,7,06,2016,3124
30,12,12,7,06,2016,2989
45,12,12,7,06,2016,2911
00,13,12,7,06,2016,2809
15,13,12,7,06,2016,2679
30,13,12,7,06,2016,2579
45,13,12,7,06,2016,2476
00,14,12,7,06,2016,2458
15,14,12,7,06,2016,2388
30,14,12,7,06,2016,2374
45,14,12,7,06,2016,2316
00,15,12,7,06,2016,2284
15,15,12,7,06,2016,2263
30,15,12,7,06,2016,2267
45,15,12,7,06,2016,2254
00,16,12,7,06,2016,2306
15,16,12,7,06,2016,2374
30,16,12,7,06,2016,2390
45,16,12,7,06,2016,2483
00,17,12,7,06,2016,2576
15,17,12,7,06,2016,2651
30,17,12,7,06,2016,2725
45,17,12,7,06,2016,2815
00,18,12,7,06,2016,2864
15,18,12,7,06,2016,2970
30,18,12,7,06,2016,2997
45,18,12,7,06,2016,3025
00,19,12,7,06,2016,3094
15,19,12,7,06,2016,3110
30,19,12,7,06,2016,3148
45,19,12,7,06,2016,3173
00,20,12,7,06,2016,3234
15,20,12,7,06,2016,3303
30,20,12,7,06,2016,3390
45,20,12,7,06,2016,3518
00,21,12,7,06,2016,3627
15,21,12,7,06,2016,3743
30,21,12,7,06,2016,3883
45,21,12,7,06,2016,4049
00,22,12,7,06,2016,4233
15,22,12,7,06,2016,4443
30,22,12,7,06,2016,4564
45,22,12,7,06,2016,4613
00,23,12,7,06,2016,4667
15,23,12,7,06,2016,4687
30,23,12,7,06,2016,4723
45,23,12,7,06,2016,4737
00,00,13,1,06,2016,4747
15,00,13,1,06,2016,4751
30,00,13,1,06,2016,4758
45,00,13,1,06,2016,4758
00,01,13,1,06,2016,4759
15,01,13,1,06,2016,4760
30,01,13,1,06,2016,4760
45,01,13,1,06,2016,4760
00,02,13,1,06,2016,4760
15,02,13,1,06,2016,4758
30,02,13,1,06,2016,4760
45,02,13,1,06,2016,4760
00,03,13,1,06,2016,4758
15,03,13,1,06,2016,4760
30,03,13,1,06,2016,4759
45,03,13,1,06,2016,4758
00,04,13,1,06,2016,4757
15,04,13,1,06,2016,4757
30,04,13,1,06,2016,4757
45,04,13,1,06,2016,4757
00,05,13,1,06,2016,4756
15,05,13,1,06,2016,4756
30,05,13,1,06,2016,4757
45,05,13,1,06,2016,4756
00,06,13,1,06,2016,4751
15,06,13,1,06,2016,4731
30,06,13,1,06,2016,4694
45,06,13,1,06,2016,4600
00,07,13,1,06,2016,4484
15,07,13,1,06,2016,4347
30,07,13,1,06,2016,4136
45,07,13,1,06,2016,3883
00,08,13,1,06,2016,3590
15,08,13,1,06,2016,3279
30,08,13,1,06,2016,2988
45,08,13,1,06,2016,2664
00,09,13,1,06,2016,2321
15,09,13,1,06,2016,2064
30,09,13,1,06,2016,1841
45,09,13,1,06,2016,2841
00,10,13,1,06,2016,2702
15,10,13,1,06,2016,2586
30,10,13,1,06,2016,2503
45,10,13,1,06,2016,2411
00,11,13,1,06,2016,2332
15,11,13,1,06,2016,2236
30,11,13,1,06,2016,2196
45,11,13,1,06,2016,2150
00,12,13,1,06,2016,2085
15,12,13,1,06,2016,2001
30,12,13,1,06,2016,1957
45,12,13,1,06,2016,1924
00,13,13,1,06,2016,1853
15,13,13,1,06,2016,1796
30,13,13,1,06,2016,1816
45,13,13,1,06,2016,1794
00,14,13,1,06,2016,1813
15,14,13,1,06,2016,1778
30,14,13,1,06,2016,1749
45,14,13,1,06,2016,1770
00,15,13,1,06,2016,1749
15,15,13,1,06,2016,1777
30,15,13,1,06,2016,1848
45,15,13,1,06,2016,1921
00,16,13,1,06,2016,1982
15,16,13,1,06,2016,2186
30,16,13,1,06,2016,2522
45,16,13,1,06,2016,2864
00,17,13,1,06,2016,3171
15,17,13,1,06,2016,3423
30,17,13,1,06,2016,3634
45,17,13,1,06,2016,3844
00,18,13,1,06,2016,3942
15,18,13,1,06,2016,4016
30,18,13,1,06,2016,4059
45,18,13,1,06,2016,4196
00,19,13,1,06,2016,4278
15,19,13,1,06,2016,4345
30,19,13,1,06,2016,4401
45,19,13,1,06,2016,4479
00,20,13,1,06,2016,4551
15,20,13,1,06,2016,4628
30,20,13,1,06,2016,4731
45,20,13,1,06,2016,4832
00,21,13,1,06,2016,4957
15,21,13,1,06,2016,5057
30,21,13,1,06,2016,5180
45,21,13,1,06,2016,5285
00,22,13,1,06,2016,5368
15,22,13,1,06,2016,5498
30,22,13,1,06,2016,5499
45,22,13,1,06,2016,5500
00,23,13,1,06,2016,5499
15,23,13,1,06,2016,5500
30,23,13,1,06,2016,5498
15,05,14,2,06,2016,5494
30,05,14,2,06,2016,5490
45,05,14,2,06,2016,5490
00,06,14,2,06,2016,5486
15,06,14,2,06,2016,5467
30,06,14,2,06,2016,5427
45,06,14,2,06,2016,5342
00,07,14,2,06,2016,5214
15,07,14,2,06,2016,5056
30,07,14,2,06,2016,4831
45,07,14,2,06,2016,4582
00,08,14,2,06,2016,4296
15,08,14,2,06,2016,3962
30,08,14,2,06,2016,3660
45,08,14,2,06,2016,3378
00,09,14,2,06,2016,3098
15,09,14,2,06,2016,2832
30,09,14,2,06,2016,2529
45,09,14,2,06,2016,2348
00,10,14,2,06,2016,3029
15,10,14,2,06,2016,2893
30,10,14,2,06,2016,2782
45,10,14,2,06,2016,2701
00,11,14,2,06,2016,2634
15,11,14,2,06,2016,2569
30,11,14,2,06,2016,2496
45,11,14,2,06,2016,2443
00,12,14,2,06,2016,2381
15,12,14,2,06,2016,2352
30,12,14,2,06,2016,2294
45,12,14,2,06,2016,2261
00,13,14,2,06,2016,2211
15,13,14,2,06,2016,2207
30,13,14,2,06,2016,2181
45,13,14,2,06,2016,2186
00,14,14,2,06,2016,2182
15,14,14,2,06,2016,2205
30,14,14,2,06,2016,2203
45,14,14,2,06,2016,2217
00,15,14,2,06,2016,2215
15,15,14,2,06,2016,2241
30,15,14,2,06,2016,2290
45,15,14,2,06,2016,2309
00,16,14,2,06,2016,2379
15,16,14,2,06,2016,2642
30,16,14,2,06,2016,3010
45,16,14,2,06,2016,3323
00,17,14,2,06,2016,3543
15,17,14,2,06,2016,3765
30,17,14,2,06,2016,3981
45,17,14,2,06,2016,4111
00,18,14,2,06,2016,4240
15,18,14,2,06,2016,4327
30,18,14,2,06,2016,4414
45,18,14,2,06,2016,4512
00,19,14,2,06,2016,4590
15,19,14,2,06,2016,4645
30,19,14,2,06,2016,4663
45,19,14,2,06,2016,4660
00,20,14,2,06,2016,4673
15,20,14,2,06,2016,4722
30,20,14,2,06,2016,4762
45,20,14,2,06,2016,4803
00,21,14,2,06,2016,4875
15,21,14,2,06,2016,4994
30,21,14,2,06,2016,5113
45,21,14,2,06,2016,5230
00,22,14,2,06,2016,5383
15,22,14,2,06,2016,5499
30,22,14,2,06,2016,5499
45,22,14,2,06,2016,5500
00,23,14,2,06,2016,5500
15,23,14,2,06,2016,5497
30,23,14,2,06,2016,5498
45,23,14,2,06,2016,5497
00,00,15,3,06,2016,5500
15,00,15,3,06,2016,5499
30,00,15,3,06,2016,5499
45,00,15,3,06,2016,5498
00,01,15,3,06,2016,5498
15,01,15,3,06,2016,5497
30,01,15,3,06,2016,5497
45,01,15,3,06,2016,5497
00,02,15,3,06,2016,5497
15,02,15,3,06,2016,5498
30,02,15,3,06,2016,5499
45,02,15,3,06,2016,5500
00,03,15,3,06,2016,5500
15,03,15,3,06,2016,5500
30,03,15,3,06,2016,5499
45,03,15,3,06,2016,5499
00,04,15,3,06,2016,5498
15,04,15,3,06,2016,5500
30,04,15,3,06,2016,5500
45,04,15,3,06,2016,5499
00,05,15,3,06,2016,5498
15,05,15,3,06,2016,5498
30,05,15,3,06,2016,5497
45,05,15,3,06,2016,5497
00,06,15,3,06,2016,5492
15,06,15,3,06,2016,5468
30,06,15,3,06,2016,5432
45,06,15,3,06,2016,5347
00,07,15,3,06,2016,5222
15,07,15,3,06,2016,5058
30,07,15,3,06,2016,4869
45,07,15,3,06,2016,4633
00,08,15,3,06,2016,4331
15,08,15,3,06,2016,4052
30,08,15,3,06,2016,3720
45,08,15,3,06,2016,3405
00,09,15,3,06,2016,3080
15,09,15,3,06,2016,2806
30,09,15,3,06,2016,2591
45,09,15,3,06,2016,2395
00,10,15,3,06,2016,2203
15,10,15,3,06,2016,2037
30,10,15,3,06,2016,1932
45,10,15,3,06,2016,1832
00,11,15,3,06,2016,1729
15,11,15,3,06,2016,1660
30,11,15,3,06,2016,1586
45,11,15,3,06,2016,1527
00,12,15,3,06,2016,1471
15,12,15,3,06,2016,1433
30,12,15,3,06,2016,1362
45,12,15,3,06,2016,1331
00,13,15,3,06,2016,1309
15,13,15,3,06,2016,1263
30,13,15,3,06,2016,1270
45,13,15,3,06,2016,1312
00,14,15,3,06,2016,1294
15,14,15,3,06,2016,1331
30,14,15,3,06,2016,1373
45,14,15,3,06,2016,1385
00,15,15,3,06,2016,1406
15,15,15,3,06,2016,1451
30,15,15,3,06,2016,1490
45,15,15,3,06,2016,1517
00,16,15,3,06,2016,1547
15,16,15,3,06,2016,1791
30,16,15,3,06,2016,2109
45,16,15,3,06,2016,2429
00,17,15,3,06,2016,2676
15,17,15,3,06,2016,2901
30,17,15,3,06,2016,3054
45,17,15,3,06,2016,3204
00,18,15,3,06,2016,3302
15,18,15,3,06,2016,3367
30,18,15,3,06,2016,3413
45,18,15,3,06,2016,3459
00,19,15,3,06,2016,3534
15,19,15,3,06,2016,3624
30,19,15,3,06,2016,3694
45,19,15,3,06,2016,3748
00,20,15,3,06,2016,3823
15,20,15,3,06,2016,3904
30,20,15,3,06,2016,3994
45,20,15,3,06,2016,4070
00,21,15,3,06,2016,4174
15,21,15,3,06,2016,4315
30,21,15,3,06,2016,4449
45,21,15,3,06,2016,4598
00,22,15,3,06,2016,4760
15,22,15,3,06,2016,4993
30,22,15,3,06,2016,5089
45,22,15,3,06,2016,5093
00,23,15,3,06,2016,5099
15,23,15,3,06,2016,5109
30,23,15,3,06,2016,5118
45,23,15,3,06,2016,5122
00,00,16,4,06,2016,5125
15,00,16,4,06,2016,5128
30,00,16,4,06,2016,5132
45,00,16,4,06,2016,5131
00,01,16,4,06,2016,5132
15,01,16,4,06,2016,5131
30,01,16,4,06,2016,5131
45,01,16,4,06,2016,5132
00,02,16,4,06,2016,5136
15,02,16,4,06,2016,5137
30,02,16,4,06,2016,5136
45,02,16,4,06,2016,5135
00,03,16,4,06,2016,5135
15,03,16,4,06,2016,5133
30,03,16,4,06,2016,5133
45,03,16,4,06,2016,5132
00,04,16,4,06,2016,5132
15,04,16,4,06,2016,5132
30,04,16,4,06,2016,5134
45,04,16,4,06,2016,5137
00,05,16,4,06,2016,5139
15,05,16,4,06,2016,5139
30,05,16,4,06,2016,5137
45,05,16,4,06,2016,5137
00,06,16,4,06,2016,5133
15,06,16,4,06,2016,5119
30,06,16,4,06,2016,5084
45,06,16,4,06,2016,4990
00,07,16,4,06,2016,4860
15,07,16,4,06,2016,4708
30,07,16,4,06,2016,4518
45,07,16,4,06,2016,4253
00,08,16,4,06,2016,3970
15,08,16,4,06,2016,3645
30,08,16,4,06,2016,3318
45,08,16,4,06,2016,2962
00,09,16,4,06,2016,2638
15,09,16,4,06,2016,2374
30,09,16,4,06,2016,2171
45,09,16,4,06,2016,1962
00,10,16,4,06,2016,1803
15,10,16,4,06,2016,1626
30,10,16,4,06,2016,1524
45,10,16,4,06,2016,1436
00,11,16,4,06,2016,1341
15,11,16,4,06,2016,1259
30,11,16,4,06,2016,1173
45,11,16,4,06,2016,1124
00,12,16,4,06,2016,1052
15,12,16,4,06,2016,989
30,12,16,4,06,2016,933
45,12,16,4,06,2016,873
00,13,16,4,06,2016,844
15,13,16,4,06,2016,767
30,13,16,4,06,2016,733
45,13,16,4,06,2016,776
00,14,16,4,06,2016,813
15,14,16,4,06,2016,826
30,14,16,4,06,2016,834
45,14,16,4,06,2016,850
00,15,16,4,06,2016,885
15,15,16,4,06,2016,940
30,15,16,4,06,2016,964
45,15,16,4,06,2016,1016
00,16,16,4,06,2016,1075
15,16,16,4,06,2016,1312
30,16,16,4,06,2016,1683
45,16,16,4,06,2016,2006
00,17,16,4,06,2016,2254
15,17,16,4,06,2016,2417
30,17,16,4,06,2016,2602
45,17,16,4,06,2016,2732
00,18,16,4,06,2016,2772
15,18,16,4,06,2016,2832
30,18,16,4,06,2016,2906
45,18,16,4,06,2016,2992
00,19,16,4,06,2016,3049
15,19,16,4,06,2016,3152
30,19,16,4,06,2016,3213
45,19,16,4,06,2016,3269
00,20,16,4,06,2016,3304
15,20,16,4,06,2016,3383
30,20,16,4,06,2016,3497
45,20,16,4,06,2016,3629
00,21,16,4,06,2016,3751
15,21,16,4,06,2016,3871
30,21,16,4,06,2016,4023
45,21,16,4,06,2016,4220
00,22,16,4,06,2016,4419
15,22,16,4,06,2016,4637
30,22,16,4,06,2016,4755
45,22,16,4,06,2016,4777
00,23,16,4,06,2016,4792
15,23,16,4,06,2016,4797
30,23,16,4,06,2016,4801
45,23,16,4,06,2016,4805
00,00,17,5,06,2016,4813
15,00,17,5,06,2016,4817
30,00,17,5,06,2016,4819
45,00,17,5,06,2016,4821
00,01,17,5,06,2016,4822
15,01,17,5,06,2016,4824
30,01,17,5,06,2016,4827
45,01,17,5,06,2016,4827
00,02,17,5,06,2016,4827
15,02,17,5,06,2016,4829
30,02,17,5,06,2016,4829
45,02,17,5,06,2016,4831
00,03,17,5,06,2016,4831
15,03,17,5,06,2016,4831
30,03,17,5,06,2016,4830
45,03,17,5,06,2016,4829
00,04,17,5,06,2016,4827
15,04,17,5,06,2016,4828
30,04,17,5,06,2016,4828
45,04,17,5,06,2016,4828
00,05,17,5,06,2016,4827
15,05,17,5,06,2016,4827
30,05,17,5,06,2016,4826
45,05,17,5,06,2016,4825
00,06,17,5,06,2016,4822
15,06,17,5,06,2016,4808
30,06,17,5,06,2016,4768
45,06,17,5,06,2016,4694
00,07,17,5,06,2016,4591
15,07,17,5,06,2016,4446
30,07,17,5,06,2016,4258
45,07,17,5,06,2016,4025
00,08,17,5,06,2016,3757
15,08,17,5,06,2016,3487
30,08,17,5,06,2016,3150
45,08,17,5,06,2016,2808
00,09,17,5,06,2016,2490
15,09,17,5,06,2016,2109
30,09,17,5,06,2016,1842
45,09,17,5,06,2016,1648
00,10,17,5,06,2016,1474
15,10,17,5,06,2016,1302
30,10,17,5,06,2016,1171
45,10,17,5,06,2016,1037
00,11,17,5,06,2016,907
15,11,17,5,06,2016,801
30,11,17,5,06,2016,710
45,11,17,5,06,2016,659
00,12,17,5,06,2016,587
15,12,17,5,06,2016,561
30,12,17,5,06,2016,588
45,12,17,5,06,2016,616
00,13,17,5,06,2016,1922
15,13,17,5,06,2016,1926
30,13,17,5,06,2016,1901
45,13,17,5,06,2016,1872
00,14,17,5,06,2016,1874
15,14,17,5,06,2016,1890
30,14,17,5,06,2016,1862
45,14,17,5,06,2016,1847
00,15,17,5,06,2016,1832
15,15,17,5,06,2016,1829
30,15,17,5,06,2016,1867
45,15,17,5,06,2016,1921
00,16,17,5,06,2016,1975
15,16,17,5,06,2016,2216
30,16,17,5,06,2016,2530
45,16,17,5,06,2016,2812
00,17,17,5,06,2016,3044
15,17,17,5,06,2016,3222
30,17,17,5,06,2016,3329
45,17,17,5,06,2016,3435
00,18,17,5,06,2016,3499
15,18,17,5,06,2016,3598
30,18,17,5,06,2016,3623
45,18,17,5,06,2016,3603
00,19,17,5,06,2016,3646
15,19,17,5,06,2016,3649
30,19,17,5,06,2016,3630
45,19,17,5,06,2016,3655
00,20,17,5,06,2016,3716
15,20,17,5,06,2016,3776
30,20,17,5,06,2016,3858
45,20,17,5,06,2016,3934
00,21,17,5,06,2016,4047
15,21,17,5,06,2016,4153
30,21,17,5,06,2016,4363
45,21,17,5,06,2016,4582
00,22,17,5,06,2016,4810
15,22,17,5,06,2016,5060
30,22,17,5,06,2016,5196
45,22,17,5,06,2016,5278
00,23,17,5,06,2016,5349
15,23,17,5,06,2016,5422
30,23,17,5,06,2016,5452
45,23,17,5,06,2016,5499
00,00,18,6,06,2016,5498
15,00,18,6,06,2016,5497
30,00,18,6,06,2016,5498
45,00,18,6,06,2016,5499
00,01,18,6,06,2016,5499
15,01,18,6,06,2016,5499
30,01,18,6,06,2016,5499
45,01,18,6,06,2016,5499
00,02,18,6,06,2016,5500
15,02,18,6,06,2016,5500
30,02,18,6,06,2016,5498
45,02,18,6,06,2016,5500
00,03,18,6,06,2016,5500
15,03,18,6,06,2016,5499
30,03,18,6,06,2016,5500
45,03,18,6,06,2016,5498
00,04,18,6,06,2016,5498
15,04,18,6,06,2016,5499
30,04,18,6,06,2016,5499
45,04,18,6,06,2016,5499
00,05,18,6,06,2016,5499
15,05,18,6,06,2016,5499
30,05,18,6,06,2016,5500
45,05,18,6,06,2016,5498
00,06,18,6,06,2016,5497
15,06,18,6,06,2016,5493
30,06,18,6,06,2016,5493
45,06,18,6,06,2016,5490
00,07,18,6,06,2016,5489
15,07,18,6,06,2016,5484
30,07,18,6,06,2016,5477
45,07,18,6,06,2016,5463
00,08,18,6,06,2016,5452
15,08,18,6,06,2016,5446
30,08,18,6,06,2016,5436
45,08,18,6,06,2016,5425
00,09,18,6,06,2016,5395
15,09,18,6,06,2016,5362
30,09,18,6,06,2016,5323
45,09,18,6,06,2016,5279
00,10,18,6,06,2016,5190
15,10,18,6,06,2016,5061
30,10,18,6,06,2016,4899
45,10,18,6,06,2016,4743
00,11,18,6,06,2016,4598
15,11,18,6,06,2016,4467
30,11,18,6,06,2016,4292
45,11,18,6,06,2016,4127
00,12,18,6,06,2016,3982
15,12,18,6,06,2016,3836
30,12,18,6,06,2016,3671
45,12,18,6,06,2016,3540
00,13,18,6,06,2016,3399
15,13,18,6,06,2016,3325
30,13,18,6,06,2016,3267
45,13,18,6,06,2016,3177
00,14,18,6,06,2016,3077
15,14,18,6,06,2016,3015
30,14,18,6,06,2016,2930
45,14,18,6,06,2016,2881
00,15,18,6,06,2016,2833
15,15,18,6,06,2016,2781
30,15,18,6,06,2016,2727
45,15,18,6,06,2016,2770
00,16,18,6,06,2016,2773
15,16,18,6,06,2016,2825
30,16,18,6,06,2016,2842
45,16,18,6,06,2016,2936
00,17,18,6,06,2016,2995
15,17,18,6,06,2016,3083
30,17,18,6,06,2016,3147
45,17,18,6,06,2016,3211
00,18,18,6,06,2016,3285
15,18,18,6,06,2016,3374
30,18,18,6,06,2016,3433
45,18,18,6,06,2016,3483
00,19,18,6,06,2016,3492
15,19,18,6,06,2016,3471
30,19,18,6,06,2016,3459
45,19,18,6,06,2016,3407
00,20,18,6,06,2016,3372
15,20,18,6,06,2016,3393
30,20,18,6,06,2016,3411
45,20,18,6,06,2016,3431
00,21,18,6,06,2016,3503
15,21,18,6,06,2016,3657
30,21,18,6,06,2016,3788
45,21,18,6,06,2016,4048
00,22,18,6,06,2016,4322
15,22,18,6,06,2016,4677
30,22,18,6,06,2016,4931
45,22,18,6,06,2016,5028
00,23,18,6,06,2016,5104
15,23,18,6,06,2016,5135
30,23,18,6,06,2016,5160
45,23,18,6,06,2016,5179
00,00,19,7,06,2016,5198
15,00,19,7,06,2016,5204
30,00,19,7,06,2016,5218
45,00,19,7,06,2016,5248
00,01,19,7,06,2016,5254
15,03,19,7,06,2016,5379
30,03,19,7,06,2016,5414
45,03,19,7,06,2016,5414
00,04,19,7,06,2016,5414
15,04,19,7,06,2016,5414
30,04,19,7,06,2016,5414
45,04,19,7,06,2016,5412
00,05,19,7,06,2016,5411
15,05,19,7,06,2016,5412
30,05,19,7,06,2016,5412
45,05,19,7,06,2016,5412
00,06,19,7,06,2016,5412
15,06,19,7,06,2016,5412
30,06,19,7,06,2016,5412
45,06,19,7,06,2016,5411
00,07,19,7,06,2016,5411
15,07,19,7,06,2016,5410
30,07,19,7,06,2016,5409
45,07,19,7,06,2016,5407
00,08,19,7,06,2016,5404
15,08,19,7,06,2016,5394
30,08,19,7,06,2016,5393
45,08,19,7,06,2016,5381
00,09,19,7,06,2016,5353
15,09,19,7,06,2016,5324
30,09,19,7,06,2016,5276
45,09,19,7,06,2016,5212
00,10,19,7,06,2016,5116
15,10,19,7,06,2016,4981
30,10,19,7,06,2016,4815
45,10,19,7,06,2016,4645
00,11,19,7,06,2016,4421
15,11,19,7,06,2016,4237
30,11,19,7,06,2016,4020
45,11,19,7,06,2016,3850
00,12,19,7,06,2016,3662
15,12,19,7,06,2016,3540
30,12,19,7,06,2016,3398
45,12,19,7,06,2016,3238
00,13,19,7,06,2016,3100
15,13,19,7,06,2016,3031
30,13,19,7,06,2016,2982
45,13,19,7,06,2016,2919
00,14,19,7,06,2016,2859
15,14,19,7,06,2016,2799
30,14,19,7,06,2016,2709
45,14,19,7,06,2016,2656
00,15,19,7,06,2016,2590
15,15,19,7,06,2016,2535
30,15,19,7,06,2016,2549
45,15,19,7,06,2016,2579
00,16,19,7,06,2016,2600
15,16,19,7,06,2016,2636
30,16,19,7,06,2016,2674
45,16,19,7,06,2016,2661
00,17,19,7,06,2016,2742
15,17,19,7,06,2016,2860
30,17,19,7,06,2016,2945
45,17,19,7,06,2016,3029
00,18,19,7,06,2016,3093
15,18,19,7,06,2016,3154
30,18,19,7,06,2016,3220
45,18,19,7,06,2016,3306
00,19,19,7,06,2016,3364
15,19,19,7,06,2016,3431
30,19,19,7,06,2016,3459
45,19,19,7,06,2016,3493
00,20,19,7,06,2016,3555
15,20,19,7,06,2016,3629
30,20,19,7,06,2016,3725
45,20,19,7,06,2016,3876
00,21,19,7,06,2016,4006
15,21,19,7,06,2016,4130
30,21,19,7,06,2016,4300
45,21,19,7,06,2016,4459
00,22,19,7,06,2016,4697
15,22,19,7,06,2016,4994
30,22,19,7,06,2016,5183
45,22,19,7,06,2016,5246
00,23,19,7,06,2016,5270
15,23,19,7,06,2016,5285
30,23,19,7,06,2016,5310
45,23,19,7,06,2016,5323
00,00,20,1,06,2016,5325
15,00,20,1,06,2016,5340
30,00,20,1,06,2016,5372
45,00,20,1,06,2016,5391
00,01,20,1,06,2016,5391
15,01,20,1,06,2016,5390
30,01,20,1,06,2016,5391
45,01,20,1,06,2016,5391
00,02,20,1,06,2016,5392
15,02,20,1,06,2016,5393
30,02,20,1,06,2016,5392
45,02,20,1,06,2016,5393
00,03,20,1,06,2016,5393
15,03,20,1,06,2016,5392
30,03,20,1,06,2016,5392
45,03,20,1,06,2016,5391
00,04,20,1,06,2016,5391
15,04,20,1,06,2016,5392
30,04,20,1,06,2016,5392
45,04,20,1,06,2016,5392
00,05,20,1,06,2016,5390
15,05,20,1,06,2016,5390
30,05,20,1,06,2016,5390
